ID_TAXON;GATTUNG;UNTERGATTUNG;ART;TAXONNAME;BESCHREIBER;JAHRESZAHL;UNTERFAMILIE;FAMILIE;GG_GROSSGRUPPE;GG_BEZEICHNUNG;GG_REIHENFOLGE;ID_VERSION;VER_BEZEICHNUNG;SYNONYM_LISTE;TROPHIE_INDEX;TROPHIE_WEIGHT;SAPROBIE_INDEX;SAPROBIE_WEIGHT;REFERENZART_TYP;REFERENZART_TYPB_AM1;REFERENZART_TYPB_AM2;REFERENZART_TYPB_AV1;REFERENZART_TYPB_AV2;REFERENZART_TYPB_BR1;REFERENZART_TYPB_BR2;REFERENZART_TYPB_BR3;REFERENZART_TYPB_FH1;REFERENZART_TYPB_FH2;REFERENZART_TYPB_FL1;REFERENZART_TYPB_FL2;REFERENZART_TYPB_FL3;REFERENZART_TYPB_GF1;REFERENZART_TYPB_GG1;REFERENZART_TYPB_GG2;REFERENZART_TYPB_GG3;REFERENZART_TYPB_HV1;REFERENZART_TYPB_HV2;REFERENZART_TYPB_HV3;REFERENZART_TYPB_IB1;REFERENZART_TYPB_IB2;REFERENZART_TYPB_KH2;REFERENZART_TYPB_KH3;REFERENZART_TYPB_KV1;REFERENZART_TYPB_KV2;REFERENZART_TYPB_KV3;REFERENZART_TYPB_SA1;REFERENZART_TYPB_SA2;REFERENZART_TYPB_SA3;REFERENZART_TYPB_UZA1;REFERENZART_TYPB_UZA2;REFERENZART_TYPB_UZA3;REFERENZART_TYPB_VAV1;REFERENZART_TYPB_VAV2;REFERENZART_TYPB_VZA2;REFERENZART_TYPB_VZA3
1651;Characium;;ambiguum;Characium ambiguum;HERMANN in RABENHORST;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1415;Characium;;angustum;Characium angustum;A. Braun 1855;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1652;Characium;;conicum;Characium conicum;KORSCHIKOV;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1653;Characium;;ensiforme;Characium ensiforme;HERMANN;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1654;Characium;;ornithocephalum;Characium ornithocephalum;A.BRAUN;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1655;Characium;;ornithocephalum var. longisetum;Characium ornithocephalum var. longisetum;ETTL;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1416;Characium;;sp.;Characium sp.;;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1656;Characium;;strictum;Characium strictum;A. BRAUN;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;Chlorogloea;;microcystoides;Chlorogloea microcystoides;GEITLER;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;2,6;0;1,8;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1535;Chlorogloea;;purpurea;Chlorogloea purpurea;GEITLER;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
992;Chlorogloea;;sp.;Chlorogloea sp.;;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;Chondrocystis;;dermochroa;Chondrocystis dermochroa;(NÄGELI) KOMAREK et ANAGNOSTIDIS;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;Gloeocapsa biformis, Gloeocapsa dermochroa, Gloeocapsa minuta;1,1;1;1,6;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1657;Chondrocystis;;sp.;Chondrocystis sp.;;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1294;Chroococcales;;Gen. sp.;Chroococcales Gen. sp.;;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;Chroococcopsis;;fluminensis;Chroococcopsis fluminensis;FRITSCH;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408;Chroococcopsis;;fluviatilis;Chroococcopsis fluviatilis;(Lagerheim) Komárek et Anagnostidis 1995;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;3;2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Chroococcopsis;;gigantea;Chroococcopsis gigantea;GEITLER;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;2,2;1;2,2;2;B;1;1;1;1;1;1;1;1;1;1;;;1;1;1;1;1;1;;1;1;;;1;1;1;1;;;;;;1;1;;
993;Chroococcopsis;;sp.;Chroococcopsis sp.;;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1658;Chroococcus;;sp.;Chroococcus sp.;;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1659;Chroococcus;;turgidus;Chroococcus turgidus;(KUETZING) NAEGELI;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;Clastidium;;rivulare;Clastidium rivulare;HANSGIRG;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0,6;4;1,2;5;B;;;1;1;1;1;1;;;1;1;1;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
23;Clastidium;;setigerum;Clastidium setigerum;KIRCHNER;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0,3;5;1,2;5;B;;;1;1;1;1;1;;;1;1;1;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
994;Clastidium;;sp.;Clastidium sp.;;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1723;Cyanocystis;;aquae-dulcis;Cyanocystis aquae-dulcis;(REINSCH) KANN;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1258;Cyanodermatium;;fluminense;Cyanodermatium fluminense;(FRITSCH) KOMAREK et ANAGNOSTIDIS;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;Pseudoncobyrsa fluminensis;2,1;3;1,8;3;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1247;Cyanodermatium;;sp.;Cyanodermatium sp.;;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1724;Cyanodictyon;;sp.;Cyanodictyon sp.;;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;Cyanophanon;;mirabile;Cyanophanon mirabile;GEITLER;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0,3;3;1,1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
995;Cyanophanon;;sp.;Cyanophanon sp.;;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1725;Cyanosarcina;;sp.;Cyanosarcina sp.;;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;Cyanostylon;;microcystoides;Cyanostylon microcystoides;GEITLER;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;1,1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
996;Cyanostylon;;sp.;Cyanostylon sp.;;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1819;Dermocarpa;;sp.;Dermocarpa sp.;;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;Entophysalis;;sp.;Entophysalis sp.;;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;Gloeocapsa;;alpina;Gloeocapsa alpina;NÄGELI em BRAND;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1309;Gloeocapsa;;ralfsii;Gloeocapsa ralfsii;(HARVEY) KÜTZING;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Gloeocapsa;;sanguinea;Gloeocapsa sanguinea;(AGARDH) KÜTZING;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;Gloeocapsa ralfsiana;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
998;Gloeocapsa;;sp.;Gloeocapsa sp.;;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;Gloeocapsopsis;;magma;Gloeocapsopsis magma;(HOLLERBACH) KOMAREK;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
999;Gloeocapsopsis;;sp.;Gloeocapsopsis sp.;;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1000;Gloeothece;;sp.;Gloeothece sp.;;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;Hydrococcus;;cesatii;Hydrococcus cesatii;RABENHORST;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;Oncobyrsa cesatiana;2,4;1;2,2;1;B;;;1;1;1;;;1;1;;;;1;1;1;1;;;;;;;;1;1;1;1;;;;;;1;1;;
33;Hydrococcus;;rivularis;Hydrococcus rivularis;(KÜTZING) MENEGHINI;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;Oncobyrsa rivularis, Pseudanabaena fluminensis;2,2;1;1,6;2;B;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;;;;1;1;;;;;;;;;;;;1;1;;
1001;Hydrococcus;;sp.;Hydrococcus sp.;;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;Hyella;;fontana;Hyella fontana;HUBER et JADIN;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;1,8;1;1,8;2;B;1;1;1;1;;;;1;1;1;1;1;1;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;1;1;;
2112;Hyella;;jurana;Hyella jurana;CHODAT;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1321;Hyella;;maxima;Hyella maxima;(GEITLER) ANAGNOSTIDIS & PANTAZIDOU;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;2;2;B;1;1;1;1;;;;1;1;1;1;1;1;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;1;1;;
1002;Hyella;;sp.;Hyella sp.;;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;Pleurocapsa;;aurantiaca;Pleurocapsa aurantiaca;GEITLER;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;1,7;3;1,3;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2541;Pleurocapsa;;fusca;Pleurocapsa fusca;GODWARD;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;Pleurocapsa;;minor;Pleurocapsa minor;HANSGIRG em GEITLER;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;Scopulonema fluviatilis;2,5;1;2,3;2;B;;;;;;;;1;1;;;;1;1;;;;;;;;;;;;;;;;;;;;;;
1004;Pleurocapsa;;sp.;Pleurocapsa sp.;;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2577;Pseudoncobyrsa;;lacustris;Pseudoncobyrsa lacustris;(KIRCHNER) GEITLER;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;Siphononema;;polonicum;Siphononema polonicum;GEITLER;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;Pleurocapsa polonica;1;1;1,2;4;B;1;1;;;1;1;1;;;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;1;1
41;Stichosiphon;;pseudopolymorphus;Stichosiphon pseudopolymorphus;(HANSGIRG) KOMAREK & ANAGNOSTIDIS;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;Chamaesiphon pseudopolymorphus;2,5;3;1,7;4;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Xenococcus;;minimus;Xenococcus minimus;GEITLER;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1007;Xenococcus;;sp.;Xenococcus sp.;;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;Xenotholos;;kerneri;Xenotholos kerneri;GOLD-MORGAN et al.;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;Dermocarpa kerneri, Xenococcus kerneri;2;3;1,4;3;B;1;1;1;1;1;1;;1;1;1;1;;;1;1;;1;1;;1;1;;;1;1;1;1;;;;;;1;1;;
1008;Xenotholos;;sp.;Xenotholos sp.;;0;[Ord:Chroococcales];[Ord:Chroococcales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;Calothrix;;braunii;Calothrix braunii;BORNET;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;1,2;2;1,6;2;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;Calothrix;;fusca;Calothrix fusca;BORNET et FLAHAULT;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0,9;3;1,4;3;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;Calothrix;;parietina;Calothrix parietina;THURET;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;1,4;3;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1029;Calothrix;;sp.;Calothrix sp.;;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;Coleodesmium;;wrangelii;Coleodesmium wrangelii;(AGARDH) BORZI;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0,3;2;1,1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1727;Cylindrospermum;;muscicola;Cylindrospermum muscicola;(KUETZING) BORNET & FLAHAULT;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1728;Cylindrospermum;;sp.;Cylindrospermum sp.;;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1729;Cylindrospermum;;stagnale;Cylindrospermum stagnale;(KUETZING) BORNET & FLAHAULT;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;Dichothrix;;gypsophila;Dichothrix gypsophila;(KÜTZING) BORNET;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;Calothrix gypsophila;0,8;2;1,6;3;B;;;;;;;;;;1;1;1;;;;;1;1;1;;;1;1;1;1;1;1;1;1;1;1;1;;;1;1
125;Dichothrix;;orsiniana;Dichothrix orsiniana;THURET;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;Calothrix orsiniana;0,6;3;1,1;4;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1031;Dichothrix;;sp.;Dichothrix sp.;;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1976;Fischerella;;sp.;Fischerella sp.;;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024;Gloeotrichia;;sp.;Gloeotrichia sp.;;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2096;Hapalosiphon;;hibernicus;Hapalosiphon hibernicus;W. et G.S. WEST;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2097;Hapalosiphon;;pumilus;Hapalosiphon pumilus;KIRCHNER ex BORNET et FLAHAULT;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;Hapalosiphon fontinalis;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2098;Hapalosiphon;;sp.;Hapalosiphon sp.;;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2384;Nodularia;;sp.;Nodularia sp.;;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1409;Nostoc;;caeruleum;Nostoc caeruleum;(Lyngbye 1819) Bornet et Flahaut 1886;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2385;Nostoc;;cordubense;Nostoc cordubense;PROSPERI;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;Nostoc;;parmelioides;Nostoc parmelioides;KÜTZING;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;1,3;3;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1032;Nostoc;;sp.;Nostoc sp.;;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;Nostoc;;verrucosum;Nostoc verrucosum;VAUCHER;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;1,4;3;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;Petalonema;;alatum;Petalonema alatum;(BERKELY) BORZI;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0,3;2;1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1280;Petalonema;;pulchrum;Petalonema pulchrum;(FRÉMY) GEITLER;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1033;Petalonema;;sp.;Petalonema sp.;;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2585;Rivularia;;biasolettiana;Rivularia biasolettiana;MENEGHINI ex BORNET & FLAHAULT;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;1,1;4;B;1;1;1;1;;;;;;1;1;1;;;;;1;1;1;;;1;1;1;1;1;1;1;1;;;;1;1;;
2586;Rivularia;;dura;Rivularia dura;ROTH ex BORNET & FLAHAULT;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;;0;0;1,1;4;B;1;1;1;1;;;;;;1;1;1;;;;;1;1;1;;;1;1;1;1;1;1;1;1;;;;1;1;;
129;Rivularia;;haematites;Rivularia haematites;(DE CANDOLLE) AGARDH;0;[Ord:Nostocales];[Ord:Nostocales];BLAUALGEN;CYANOPROKARYOTA;1;4;Pfister et al. 2017;Rivularia dura, Rivularia rufescens;0,5;4;1;5;B;;;;;;;;;;1;1;1;;;;;1;1;1;;;1;1;1;1;1;1;1;1;;;;;;;
