Taxa
Fragilaria tenera var. tenera
Fragilaria ulna
Fragilaria ulna - Sippen
Fragilaria ulna acus - Sippen
Fragilaria ulna angustissima - Sippen
Fragilaria ulna danica - Sippen
Fragilaria ulna oxyrhynchus - Sippen
Fragilaria ulna var. acus
Fragilaria ulna var. ulna
Fragilaria utermoehlii
Fragilaria vaucheriae
Fragilaria virescens
Fragilaria virescens var. virescens
Fragilaria zeilleri
Fragilaria zeilleri var. africana
Fragilaria zeilleri var. elliptica
Fragilaria zeilleri var. zeilleri
Fragilariforma bicapitata
Fragilariforma virescens
Frustulia
Frustulia amosseana
Frustulia amphipleuroides
Frustulia crassinervia
Frustulia creuzburgensis
Frustulia erifuga
Frustulia krammeri
Frustulia marginata
Frustulia pangaeopsis
Frustulia quadrisinuata
Frustulia rhomboides
Frustulia rhomboides var. amphipleuroides
Frustulia rhomboides var. crassinervia
Frustulia rhomboides var. rhomboides
Frustulia rhomboides var. saxonica
Frustulia rhomboides var. viridula
Frustulia saxonica
Frustulia spicula
Frustulia vulgaris
Frustulia weinholdii
Geissleria
Geissleria acceptata
Geissleria cummerowi
Geissleria declivis
Geissleria decussis
Geissleria dolomitica
Geissleria ignota
Geissleria paludosa
Geissleria schoenfeldii
Geissleria similis
Geissleria tecta
Geissleria thingvallae
Germainiella enigmatica
Gomphocymbellopsis ancyli
Gomphoneis
Gomphoneis transsilvanica
Gomphonema
Gomphonema acidoclinatum
Gomphonema acuminatum
Gomphonema acuminatum var. acuminatum
Gomphonema acuminatum var. pusillum
Gomphonema acutiusculum
Gomphonema affine
Gomphonema amoenum
Gomphonema angustatum
Gomphonema angusticephalum
Gomphonema angustivalva
Gomphonema angustum
Gomphonema anjae
Gomphonema aquaemineralis
Gomphonema augur
Gomphonema augur var. augur
Gomphonema augur var. sphaerophorum
Gomphonema auritum
Gomphonema bavaricum
Gomphonema bipunctatum
Gomphonema bohemicum
Gomphonema bozenae
Gomphonema brebissonii
Gomphonema calcifugum
Gomphonema capitatum
Gomphonema clavatulum
Gomphonema clavatum
Gomphonema clevei
Gomphonema constrictum
Gomphonema coronatum
Gomphonema cuneolus
Gomphonema cymbelliclinum
Gomphonema dichotomum
Gomphonema drutelingense
Gomphonema elegantissimum
Gomphonema exiguum
Gomphonema exiguum var. exiguum
Gomphonema exiguum var. platypus
Gomphonema exilissimum
Gomphonema gracile
Gomphonema grovei var. lingulatum
Gomphonema hebridense
Gomphonema helveticum
Gomphonema innocens
Gomphonema insigne
Gomphonema insigniforme
Gomphonema interpositum
Gomphonema intricatum
Gomphonema italicum
Gomphonema lacus-vulcani
Gomphonema lagerheimii
Gomphonema lanceolatum
Gomphonema lange-bertalotii
Gomphonema lappponicum
Gomphonema lateripunctatum
Gomphonema lingulatiforme
Gomphonema lippertii
Gomphonema longiceps
Gomphonema longilineare
Gomphonema micropumilum
Gomphonema micropus
Gomphonema minusculum
Gomphonema minutiforme
Gomphonema minutum
Gomphonema montanum
Gomphonema obscurum
Gomphonema occultum
Gomphonema olivaceoides
Gomphonema olivaceolacuum
Gomphonema olivaceum
Gomphonema olivaceum var. balticum
Gomphonema olivaceum var. calcareum
Gomphonema olivaceum var. minutissimum
Gomphonema olivaceum var. olivaceoides
Gomphonema olivaceum var. olivaceolacuum
Gomphonema olivaceum var. olivaceum
Gomphonema olivaceum var. salinum
Gomphonema olivaceum var. staurophorum
Gomphonema pala
Gomphonema paludosum
Gomphonema parallelistriatum
Gomphonema parvulius
Gomphonema parvulum
Gomphonema parvulum var. exilissimum
Gomphonema parvulum var. lagenula
Gomphonema parvulum var. parvulius
Gomphonema parvulum var. parvulum f. parvulum
Gomphonema parvulum var. parvulum f. saprophilum
Gomphonema pratense
Gomphonema procerum
Gomphonema productum
Gomphonema pseudoaugur
Gomphonema pseudobohemicum
Gomphonema pseudotenellum
Gomphonema pumilum
Gomphonema pumilum var. elegans
Gomphonema pumilum var. pumilum
Gomphonema pumilum var. rigidum
Gomphonema rhombicum
Gomphonema sagitta
Gomphonema salinarum
Gomphonema sarcophagus
Gomphonema sphenovertex
Gomphonema stauroneiforme
Gomphonema subclavatum
Gomphonema subtile
Gomphonema tackei
Gomphonema tenue
Gomphonema tergestinum
Gomphonema truncatum
Gomphonema utae
Gomphonema variscohercynicum
Gomphonema ventricosum
Gomphonema vibrio
Gomphonema zellense
Gomphosphenia
Gomphosphenia fontinalis
Gomphosphenia holmquistii
Gomphosphenia lingulatiformis
Gomphosphenia oahuensis
Gomphosphenia tackei
Grammatophora
Guinardia
Guinardia delicatula
Guinardia flaccida
Guinardia striata
Gyrosigma
Gyrosigma acuminatum
Gyrosigma acuminatum var. acuminatum
Gyrosigma acuminatum var. brebissonii
Gyrosigma attenuatum
Gyrosigma balticum
Gyrosigma fasciola
Gyrosigma kuetzingii
Gyrosigma macrum
Gyrosigma nodiferum
Gyrosigma obscurum
Gyrosigma obtusatum
Gyrosigma parkeri
Gyrosigma peisonis
Gyrosigma scalproides
